id,sender_id,receiver_id,amount,start_time
1907,1387,2321,98288,1886625
1908,2396,4107,101474,1887674
1909,3017,2278,100624,1887927
1910,859,864,101014,1888149
1911,1717,4452,100202,1888926
1912,341,3104,100451,1889158
1913,1469,4509,100895,1889414
1914,1802,979,99453,1890171
1915,1495,1796,101181,1890326
1916,2812,654,100061,1891420
1917,746,1822,99338,1891645
1918,1134,82,99403,1892312
1919,5099,1287,100753,1893349
1920,3428,5441,99241,1896456
1921,4768,2663,97924,1898634
1922,460,5773,97935,1899371
1923,2629,4713,100463,1899421
1924,1127,3849,100521,1900180
1925,3876,3149,98987,1901347
1926,5590,3923,100191,1902618
1927,3809,173,101579,1902879
1928,1068,4390,101534,1902929
1929,4545,2298,100645,1903370
1930,2356,3469,100932,1903527
1931,3310,1561,99367,1904288
1932,3621,1976,102084,1905134
1933,3260,2984,98513,1905353
1934,2791,437,99604,1905381
1935,4273,5944,100161,1905748
1936,3686,1925,99346,1907358
1937,4931,3885,99290,1907719
1938,260,1716,99337,1909160
1939,1076,189,99552,1910499
1940,3345,270,100438,1911806
1941,4538,4936,99278,1913352
1942,4041,4179,99815,1913506
1943,3062,4261,100981,1913642
1944,3583,167,100923,1913953
1945,5069,5398,99121,1914796
1946,3565,636,98589,1915228
1947,2039,5257,99509,1915233
1948,5081,5717,101205,1915344
1949,4241,537,100676,1917206
1950,775,2634,100687,1917398
1951,1253,2268,101110,1917925
1952,1575,218,100527,1919287
1953,1240,468,99512,1919697
1954,2237,3909,99829,1920091
1955,206,5906,100604,1921136
1956,741,5838,100838,1921543
1957,177,2502,99117,1921847
1958,3019,2800,99925,1923025
1959,3035,3259,99740,1923332
1960,1275,2,99061,1923759
1961,5960,3569,98370,1925690
1962,3425,830,100168,1925790
1963,1635,1149,99566,1926586
1964,876,3392,99741,1929282
1965,2438,909,99399,1931536
1966,5883,682,97872,1935169
1967,5355,2931,100281,1937116
1968,3802,2105,100455,1938191
1969,3661,5562,103336,1938293
1970,1734,3515,100775,1939323
1971,5853,1711,99417,1940196
1972,805,2725,100002,1940334
1973,4965,3753,100001,1940650
1974,134,1561,99754,1941264
1975,1670,3751,98154,1941328
1976,2549,3406,100969,1941968
1977,2341,4595,100483,1943778
1978,5743,5932,98982,1944896
1979,1978,3715,100704,1945773
1980,2965,92,100510,1950735
1981,5131,3993,99817,1952989
1982,3816,816,100681,1954322
1983,3434,40,100257,1954803
1984,4929,2735,100255,1957257
1985,5728,884,100232,1958079
1986,5310,5995,99241,1959268
1987,1212,4712,101113,1959403
1988,4546,3757,101722,1960543
1989,3015,5512,100559,1961991
1990,5108,331,98057,1962010
1991,4683,3591,100506,1962412
1992,2246,4570,100863,1963400
1993,4342,256,99119,1963789
1994,4518,1644,98813,1964293
1995,1107,4718,99113,1964537
1996,1061,5058,100819,1964594
1997,2057,5074,99491,1966176
1998,125,487,100597,1966246
1999,5095,5931,99468,1967608
2000,328,1443,97993,1967794
2001,4272,2380,100662,1968961
2002,5988,5580,99809,1969601
2003,3611,4589,100150,1970469
2004,5214,1242,99887,1970751
2005,4551,5285,98853,1972979
2006,1092,2695,99927,1973054
2007,2099,3810,101353,1973797
2008,2956,2242,100650,1974004
2009,2700,2037,99827,1974930
2010,3128,1198,98204,1975831
2011,5608,5319,99670,1976194
2012,3198,5140,99446,1977670
2013,3779,2997,99393,1982955
2014,301,3833,100851,1984201
2015,1591,1627,99682,1984926
2016,5908,364,100304,1985275
2017,4351,5868,101084,1986230
2018,3269,5296,100192,1986592
2019,1383,5429,100457,1987519
2020,1348,1086,99564,1989517
2021,4017,48,100522,1989637
2022,3070,732,98429,1990000
2023,809,5692,100551,1990343
2024,4894,3766,100342,1992918
2025,5185,5966,99164,1993009
2026,3187,3657,99960,1995756
2027,3738,4185,98150,1998275
2028,5994,5240,99465,1998789
2029,3696,3626,97266,1999022
2030,5221,4160,99773,1999036
2031,5578,3794,100443,1999407
2032,817,3604,100521,1999981
2033,653,5473,99840,2000772
2034,5828,2305,100499,2002220
2035,4585,531,100782,2002390
2036,5485,5544,99597,2002587
2037,4814,5209,102680,2008400
2038,3539,5412,98558,2008479
2039,5914,2626,102136,2008925
2040,4466,1196,98975,2009313
2041,1655,1165,99510,2009435
2042,908,5198,99259,2010502
2043,3547,921,101191,2011802
2044,3924,5870,99022,2012124
2045,4831,4991,100106,2012471
2046,3876,3517,100985,2013795
2047,1292,1818,100134,2014150
2048,364,4174,99737,2017473
2049,5555,822,99141,2017523
2050,5374,1622,100316,2017964
2051,5933,4740,100461,2019403
2052,5483,4508,99265,2019425
2053,4187,552,100181,2019490
2054,5514,1391,99040,2019579
2055,863,2925,99349,2019874
2056,5728,2311,99708,2020255
2057,4241,2904,99897,2020611
2058,3788,975,100078,2020863
2059,3104,4486,99466,2021299
2060,2263,4624,99444,2021441
2061,3223,4754,100290,2022161
2062,1597,2559,98392,2022402
2063,4719,558,98751,2022979
2064,1949,4751,97390,2023284
2065,3653,604,97654,2025195
2066,5029,5476,100685,2025658
2067,1026,3769,101637,2026384
2068,5057,4822,100296,2027911
2069,4517,1684,100356,2027918
2070,897,2728,100920,2028145
2071,4997,3060,100955,2029557
2072,5289,5178,101233,2029662
2073,958,4449,99826,2029916
2074,962,1149,98434,2030199
2075,2893,670,98477,2030665
2076,3693,5138,99928,2031861
2077,768,2798,99656,2032652
2078,4397,1134,100077,2033692
2079,3970,3771,99091,2034338
2080,2766,2795,99110,2036452
2081,5418,4851,100553,2036553
2082,1946,5936,99400,2037113
2083,4157,2467,101064,2037997
2084,3715,4937,99580,2039598
2085,2031,5962,99807,2041877
2086,5545,4492,97298,2041934
2087,5019,819,97860,2042604
2088,4209,267,99870,2044273
2089,362,5993,100925,2048419
2090,2782,755,99571,2048869
2091,1173,2783,99976,2049752
2092,595,3442,100595,2051968
2093,5535,5913,100228,2052167
2094,724,5559,102189,2052633
2095,3365,4312,98091,2053274
2096,1636,4549,99170,2060627
2097,2472,4605,101203,2061471
2098,4872,660,100311,2061958
2099,4182,5096,100445,2063021
2100,4860,3583,99651,2064379
2101,2574,3204,98800,2065020
2102,4252,3111,99195,2067331
2103,1796,1218,100625,2067459
2104,5470,5153,100882,2067929
2105,4768,2628,99414,2068284
2106,1237,1692,100302,2068981
2107,1184,1998,99976,2072678
2108,4973,5980,101420,2072826
2109,5952,2003,100680,2073335
2110,2952,4903,100626,2074537
2111,798,2140,99576,2077074
2112,3136,2703,99312,2081420
2113,1905,3434,101346,2081519
2114,924,2410,100167,2082238
2115,3399,4913,99759,2082244
2116,3918,1053,99881,2085893
2117,2173,5185,99589,2086322
2118,5466,4042,99422,2087005
2119,5324,785,102141,2087402
2120,3448,1771,98869,2087582
2121,2053,3014,99425,2087746
2122,4866,5333,100280,2088261
2123,5325,3659,99813,2088297
2124,5663,209,98159,2088695
2125,5615,348,98685,2089377
2126,1308,3356,100498,2090404
2127,3602,4328,99143,2090874
2128,78,2836,99369,2091028
2129,146,4832,101551,2091688
2130,4330,2612,100006,2091927
2131,166,4785,99763,2091943
2132,3662,3067,100046,2092096
2133,5630,1832,99575,2092516
2134,2924,4763,98962,2093361
2135,1184,2098,99057,2094391
2136,5959,4017,101004,2095615
2137,4319,5172,101464,2097356
2138,438,4893,99699,2098533
2139,864,3820,100005,2099360
2140,593,4505,99311,2100318
2141,5636,2001,102114,2100531
2142,4944,1871,99176,2102282
2143,1636,409,100741,2103283
2144,2814,1762,99296,2104461
2145,5262,1561,99167,2105626
2146,2359,2590,100893,2105657
2147,3090,5915,99724,2106432
2148,4827,5289,99303,2106795
2149,920,5013,99637,2106827
2150,5423,650,99795,2107891
2151,4195,2795,99296,2108657
2152,5705,371,99560,2108830
2153,4625,1746,100593,2108938
2154,2134,1190,101117,2109173
2155,1931,1103,97892,2109571
2156,2678,5712,100053,2110897
2157,4925,4704,99759,2112729
2158,2991,1681,99122,2114895
2159,4186,3105,100845,2117882
2160,5748,4721,99085,2118018
2161,1747,1075,100452,2119726
2162,3094,4893,100291,2120243
2163,2780,5160,100627,2120417
2164,1616,5057,99891,2121047
2165,4266,1169,102196,2121577
2166,1279,1481,100665,2121797
2167,4298,2308,100002,2122594
2168,683,352,99029,2124668
2169,2928,36,100089,2125306
2170,3843,3777,100142,2127083
2171,1208,3771,100024,2127405
2172,4494,4181,99574,2127713
2173,1926,5440,100536,2128735
2174,3240,4042,100228,2128996
2175,4462,1199,102649,2128996
2176,2167,3347,98297,2129441
2177,3268,4647,100203,2130377
2178,1994,3261,98854,2130707
2179,3578,5149,99644,2131899
2180,2574,832,101962,2132125
2181,1614,172,100203,2133557
2182,5482,4698,99301,2136751
2183,2251,5978,98712,2136792
2184,1110,5634,100297,2137090
2185,1619,5203,99549,2137187
2186,1510,2152,100120,2138639
2187,4465,5765,100634,2139028
2188,5133,2532,99764,2139041
2189,2141,3118,99615,2140093
2190,227,2676,98543,2140724
2191,293,838,98817,2140881
2192,3078,427,102147,2142395
2193,1412,2982,99622,2142403
2194,2213,2205,99030,2142662
2195,5762,3960,101623,2142934
2196,373,5234,101484,2143907
2197,3340,582,98718,2144922
2198,3847,262,100942,2145340
2199,1207,3347,100571,2146159
2200,2219,546,99303,2146592
2201,5496,599,99088,2146827
2202,2115,4971,99513,2147370
2203,1347,1749,102397,2147739
2204,2351,4172,100366,2148228
2205,751,3199,99346,2149925
2206,676,4492,100317,2151794
2207,1702,471,98668,2152362
2208,2226,3574,99029,2153305
2209,4288,3477,100747,2153810
2210,4663,4232,101281,2153958
2211,2745,3843,99981,2155530
2212,1463,5427,99662,2156992
2213,2874,3999,100825,2157896
2214,3749,65,99292,2158913
2215,122,1753,99438,2164280
2216,1781,944,99080,2164651
2217,4680,3358,97614,2165093
2218,3611,3450,100249,2167404
2219,1856,5780,98791,2167827
2220,5078,3265,99747,2169398
2221,63,5671,99923,2169413
2222,4238,3109,100053,2169568
2223,5509,1318,99240,2171390
2224,3794,1252,99412,2172617
2225,2778,2015,100573,2172887
2226,5345,490,100332,2174870
2227,3683,2293,100425,2175232
2228,5113,5358,99366,2175325
2229,2515,1133,99589,2175577
2230,983,1083,101555,2178395
2231,3204,1184,100827,2178395
2232,1071,1201,98116,2178559
2233,5662,4054,100367,2179640
2234,857,754,99467,2179889
2235,5068,5888,101821,2181824
2236,1766,4718,99404,2181886
2237,5345,3355,101774,2182157
2238,4528,3097,99360,2182566
2239,486,4781,99724,2183692
2240,2570,5936,99006,2185032
2241,67,4204,99699,2185056
2242,3207,3949,99760,2185985
2243,1613,5319,98910,2186635
2244,5786,1801,99459,2187102
2245,146,1902,99861,2188344
2246,5411,1890,102326,2188866
2247,3492,928,99859,2189230
2248,566,4729,100642,2190611
2249,1960,3976,98568,2191357
2250,1806,907,100286,2192422
2251,7,2804,100861,2194827
2252,5516,2075,100800,2195389
2253,5175,869,100795,2195854
2254,4332,2370,99731,2196269
2255,3147,2852,100371,2197031
2256,423,592,99620,2197175
2257,2846,4922,99814,2197611
2258,1015,3780,100077,2197625
2259,4417,1812,101098,2198108
2260,1403,5117,101504,2198583
2261,2913,5578,99803,2198651
2262,182,2293,99951,2199827
2263,5268,2421,99548,2200620
2264,4077,2257,99248,2201182
2265,5831,3236,99028,2201765
2266,3627,2614,101913,2201980
2267,754,681,101015,2202266
2268,4639,146,100473,2202454
2269,3315,504,98196,2203092
2270,5425,159,97970,2204012
2271,3491,5593,97558,2205288
2272,2943,5569,101166,2205709
2273,296,5761,98523,2207511
2274,2776,5921,100450,2208162
2275,83,4321,99939,2210544
2276,1317,5806,99759,2211299
2277,1133,902,99167,2211326
2278,2446,4526,101450,2213243
2279,1744,1020,100399,2213332
2280,5688,2778,99294,2213526
2281,3787,2619,99036,2213589
2282,5459,277,99791,2224105
2283,1742,1601,100339,2226175
2284,4446,840,101069,2226748
2285,4434,5472,99435,2227552
2286,2163,952,98296,2229265
2287,4574,4155,100292,2230193
2288,2334,1381,101442,2230249
2289,5093,5131,101757,2230893
2290,1561,1324,99768,2231044
2291,4832,766,98545,2231911
2292,1587,3694,99635,2232953
2293,2781,363,99316,2234092
2294,1815,2209,100006,2234641
2295,4003,3306,101061,2235019
2296,3910,5440,100796,2238430
2297,5597,4245,100510,2239195
2298,4609,5285,99593,2239207
2299,1040,955,100487,2241618
2300,5643,3035,99335,2242132
2301,799,470,99038,2242583
2302,2727,1861,100137,2243274
2303,4905,3676,100301,2243700
2304,2693,4005,101609,2244040
2305,135,5211,99362,2244831
2306,5136,4482,99451,2245625
2307,1067,5410,99456,2245768
2308,5355,5996,98868,2246285
2309,5113,4857,100315,2246712
2310,2917,2127,99322,2247585
2311,2061,147,97416,2247635
2312,4005,4234,100418,2249497
2313,773,778,101318,2249682
2314,4523,4191,99986,2251324
2315,2134,2334,99839,2251547
2316,1427,2404,99652,2252265
2317,1605,459,101388,2254093
2318,3731,5730,101201,2254100
2319,5790,2002,100197,2254152
2320,1986,1183,100742,2254182
2321,1703,3189,97510,2255648
2322,3255,4902,99974,2256027
2323,1735,914,100725,2256588
2324,5903,3111,99074,2257337
2325,892,1407,100980,2259108
2326,730,4065,100486,2259515
2327,1414,1864,99742,2260138
2328,2003,725,100097,2260399
2329,2995,5830,100869,2260618
2330,3726,3355,100430,2261115
2331,4950,3741,100569,2261397
2332,266,4302,99261,2262868
2333,4510,2503,100956,2263768
2334,5148,391,100804,2264348
2335,4849,57,101958,2264830
2336,494,3459,100488,2265546
2337,3718,3414,99401,2269056
2338,4033,1387,101065,2269862
2339,5023,465,99205,2271014
2340,118,87,99603,2271394
2341,671,164,99080,2273314
2342,5899,4569,98952,2273946
2343,5326,5823,101089,2274118
2344,102,426,100737,2276143
2345,4396,4590,99147,2276615
2346,4956,4193,98436,2276714
2347,2803,758,100778,2277023
2348,3094,771,98857,2277983
2349,4167,4129,101861,2279742
2350,1047,941,99390,2281551
2351,1596,5408,100671,2282184
2352,1810,4437,98204,2282865
2353,4829,932,100853,2283474
2354,4582,1971,101386,2285525
2355,2138,1000,99518,2286700
2356,373,3480,99631,2287017
2357,4716,2044,101849,2288007
2358,4608,4818,99070,2290164
2359,2959,697,99494,2291093
2360,3637,860,98656,2291202
2361,4996,5259,100396,2291357
2362,3200,2700,100009,2293647
2363,376,3806,100866,2293934
2364,2766,308,99909,2294647
2365,1911,5308,98419,2294939
2366,1980,812,99987,2296344
2367,902,3485,100022,2297443
2368,1192,3030,100477,2297672
2369,5438,2083,100754,2297689
2370,3029,855,98773,2300361
2371,4594,200,100074,2300981
2372,1870,3122,102149,2302261
2373,1868,1560,98660,2304660
2374,216,5811,98327,2304936
2375,5132,2958,99916,2305015
2376,4816,1799,101875,2305070
2377,967,3743,97824,2305816
2378,2434,3310,100403,2305871
2379,2758,5684,101231,2306858
2380,959,3616,101029,2309419
2381,3034,1244,97435,2310127
2382,3385,4834,98716,2310400
2383,1361,2665,100707,2310849
2384,5135,3406,101058,2312042
2385,4943,3259,100765,2313279
2386,4485,3174,99241,2313350
2387,32,270,98999,2313622
2388,3928,2010,102209,2314920
2389,1859,3853,99021,2315617
2390,3439,1072,99216,2316038
2391,3771,4342,99922,2316315
2392,5195,4581,98434,2317712
2393,3020,5639,100625,2317734
2394,5727,3033,100388,2318982
2395,2867,1035,98757,2321686
2396,6003,4894,100929,2322266
2397,5899,3565,100559,2324692
2398,1901,4235,100027,2327637
2399,2162,2856,100394,2330677
2400,868,30,100435,2330735
2401,3771,2810,98049,2332931
2402,4641,849,100723,2333341
2403,2580,4843,101372,2335536
2404,3000,1723,100662,2335587
2405,1808,4949,99892,2335684
2406,1077,3449,100622,2336183
2407,3093,378,101811,2337978
2408,5278,3965,99989,2338117
2409,2280,3374,100818,2338419
2410,1330,4941,98904,2338421
2411,1623,2794,100765,2340841
2412,2442,2257,99412,2341679
2413,650,1805,100278,2341837
2414,5067,4411,99584,2342353
2415,2860,322,100967,2343139
2416,5056,3445,99296,2344939
2417,4610,1480,100403,2345215
2418,4231,3857,97775,2345335
2419,3650,3263,101166,2346040
2420,383,2045,100534,2346291
2421,5864,4256,99793,2346545
2422,2708,4211,99324,2347060
2423,518,919,101938,2347139
2424,5250,4159,99976,2352094
2425,2512,3123,99514,2352473
2426,1371,2823,98991,2352684
2427,1588,5825,100853,2353825
2428,2516,3928,100583,2353974
2429,4565,5395,99508,2355317
2430,5586,5054,99724,2355498
2431,3819,4493,100456,2355802
2432,2038,5577,98790,2356631
2433,2327,530,99157,2356940
2434,2539,1707,100292,2357114
2435,1789,5932,99686,2357236
2436,2844,1531,99668,2359681
2437,430,1866,99922,2361918
2438,3939,4792,101170,2362295
2439,5779,1440,101919,2364554
2440,4141,3134,101325,2367906
2441,5421,5443,100273,2368477
2442,3793,4358,99120,2368650
2443,5953,2283,101757,2370907
2444,557,5090,101121,2371299
2445,2289,986,101069,2372967
2446,2892,4542,101150,2373553
2447,1466,388,99172,2374773
2448,4657,4663,98854,2375325
2449,156,5792,100270,2376672
2450,4479,1644,100775,2377643
2451,1214,634,98831,2378864
2452,1042,993,99982,2378942
2453,4931,802,99784,2380505
2454,4814,1714,101929,2381993
2455,5677,4176,100012,2382346
2456,1809,3685,100899,2382563
2457,2871,4995,101440,2383067
2458,5142,4320,101206,2384052
2459,4896,1188,100476,2385464
2460,4228,3739,100568,2387495
2461,4741,2488,98474,2387657
2462,4577,1318,100665,2392983
2463,4291,2925,101490,2394572
2464,924,4453,99364,2396168
2465,5968,193,98783,2396982
2466,2691,3804,102175,2398400
2467,5201,1286,102761,2399076
2468,4839,2042,99539,2401080
2469,3889,4831,101103,2401481
2470,3245,197,99666,2403207
2471,379,5301,100099,2404148
2472,3825,1393,99715,2406436
2473,3550,3866,99218,2408274
2474,56,2954,98849,2408404
2475,5209,400,98477,2410712
2476,5778,4954,99839,2411223
2477,4706,1587,97765,2413695
2478,385,5246,100840,2413763
2479,644,5972,100797,2414313
2480,4138,1922,99826,2414538
2481,2085,5668,100216,2417240
2482,5270,4357,100778,2419654
2483,1804,3837,100006,2421371
2484,2319,3034,101464,2421929
2485,4703,159,98585,2422797
2486,1224,2814,99304,2424595
2487,2847,3836,99236,2424611
2488,901,3158,98876,2427543
2489,1383,5471,100898,2427695
2490,4969,4485,99403,2428032
2491,5992,3476,99272,2429438
2492,5272,1986,98567,2430114
2493,5085,3655,99546,2431213
2494,2267,128,101289,2431820
2495,4520,4170,100866,2432750
2496,540,234,99565,2432955
2497,2976,4294,100895,2434917
2498,2927,3019,100010,2436258
2499,3701,5892,98153,2438557
2500,2312,1600,101823,2441577
2501,3959,5519,98106,2445139
2502,1430,2287,98719,2448955
2503,932,5114,99521,2449248
2504,4285,1886,99687,2450149
2505,3420,3570,101185,2450515
2506,3435,2685,99508,2451748
2507,1054,4111,100188,2452729
2508,3854,2514,100563,2455075
2509,3058,5993,99585,2456315
2510,4714,4893,100403,2459694
2511,2701,4170,100882,2461399
2512,2367,3920,99570,2463756
2513,2204,1722,100998,2464026
2514,1833,2005,99300,2464494
2515,3986,766,101702,2465135
2516,2859,2121,100978,2466856
2517,4439,5217,98893,2468233
2518,2431,432,100988,2468270
2519,3525,4180,99692,2468563
2520,5460,2590,99341,2471249
2521,5138,142,98407,2471264
2522,4868,2878,99847,2472518
2523,5602,3847,98743,2472675
2524,807,1051,100067,2472945
2525,1411,654,98954,2474530
2526,5678,961,100882,2476683
2527,4196,4366,99970,2477601
2528,2924,3597,99986,2477852
2529,5424,5341,100280,2479985
2530,125,2452,100073,2482489
2531,4219,3615,99399,2486675
2532,2022,5384,100082,2487958
2533,1872,667,100310,2488500
2534,3542,903,100707,2488751
2535,1776,3911,98839,2494085
2536,1293,550,100916,2495882
2537,4143,2189,99207,2495896
2538,1321,5641,102166,2497360
2539,5922,4513,100018,2498631
2540,5770,1606,100950,2499205
2541,5827,5968,97901,2499938
2542,1700,4264,100663,2500761
2543,5214,1089,100212,2501698
2544,1308,4642,98366,2501875
2545,2424,1832,100964,2503469
2546,1681,1479,99100,2504273
2547,5978,3486,100754,2504531
2548,5949,1703,99714,2504718
2549,375,915,100798,2504766
2550,384,1875,100984,2504992
2551,5065,5546,100003,2505293
2552,2042,4966,99489,2506630
2553,2748,5514,101508,2510127
2554,5951,5393,100690,2510483
2555,4657,1346,99510,2510992
2556,4870,2705,100632,2515657
2557,3891,234,98881,2515964
2558,2602,3238,101723,2517249
2559,4033,316,99755,2519171
2560,2561,5420,100990,2519826
2561,1017,505,99395,2520239
2562,671,3542,99984,2522019
2563,438,5506,101754,2522720
2564,4992,5635,98792,2522907
2565,5409,5796,98766,2523798
2566,2282,5823,99830,2523952
2567,4145,4341,100052,2524027
2568,1890,2783,100163,2524345
2569,5837,2003,99936,2527086
2570,3701,4535,99940,2528207
2571,5451,2363,99338,2529751
2572,5613,681,98374,2531242
2573,506,4541,99776,2531330
2574,235,4664,100348,2532045
2575,175,2818,99788,2532783
2576,1814,1198,102576,2536656
2577,1791,457,100179,2536889
2578,5072,1590,100229,2537101
2579,1409,4244,100101,2538907
2580,641,5454,98572,2541085
2581,1943,3358,99171,2541131
2582,5996,4412,102088,2544128
2583,5828,1962,99314,2544317
2584,5252,1100,100743,2544872
2585,4887,2904,98872,2544957
2586,3440,4677,99986,2545134
2587,3010,2122,100321,2546833
2588,4722,2590,99724,2549251
2589,599,102,99471,2549500
2590,4877,1392,100448,2550810
2591,5924,5308,99374,2551091
2592,5656,589,100550,2551457
2593,2795,143,99894,2552129
2594,766,4875,100257,2552627
2595,1518,2965,98705,2553125
2596,4858,3292,99647,2553475
2597,2938,2547,100636,2555114
2598,1684,4704,100366,2555613
2599,3438,4216,101627,2555632
2600,5249,3943,98282,2558068
2601,5399,3446,97652,2558384
2602,5013,1846,100662,2562193
2603,757,5785,100833,2564428
2604,3344,1121,99233,2565273
2605,2569,776,99561,2568304
2606,5406,336,99709,2568433
2607,1673,2875,100657,2569796
2608,1960,3569,100294,2573177
2609,138,2675,101129,2573201
2610,973,2129,101133,2573261
2611,5662,1357,100933,2575328
2612,4746,4160,100610,2580877
2613,3750,5999,101441,2581273
2614,871,4223,100831,2583655
2615,4229,5748,98272,2584673
2616,2495,4792,100150,2586126
2617,303,1859,100556,2586150
2618,1421,2314,101616,2587672
2619,1461,1845,98035,2587755
2620,3741,5719,100462,2590398
2621,519,5648,97420,2593220
2622,316,1308,99643,2593825
2623,1048,475,100430,2594795
2624,5696,3712,99239,2598162
2625,4229,3234,98883,2598259
2626,5822,870,97437,2598773
2627,4228,5670,100534,2599185
2628,1534,4156,100222,2599644
2629,669,5635,99108,2600861
2630,437,3730,100875,2602142
2631,4957,2476,101815,2602227
2632,3657,5342,101571,2602417
2633,4847,3770,99837,2602784
2634,431,2501,98959,2606355
2635,4979,5678,100764,2608087
2636,5090,1666,100155,2609693
2637,19,3746,100025,2610318
2638,1032,2648,100772,2610416
2639,1141,117,101470,2610967
2640,2182,106,101746,2612242
2641,1458,1511,100019,2613022
2642,5368,4072,98118,2613324
2643,3594,4237,98975,2614120
2644,1280,462,99685,2614382
2645,2004,1093,99928,2615684
2646,1358,941,100301,2616444
2647,470,3742,98953,2617112
2648,1163,5198,99959,2617358
2649,4277,4597,100278,2619053
2650,5119,1411,99687,2619802
2651,37,1750,100263,2620642
2652,5792,2369,100026,2622075
2653,4434,5446,99475,2622931
2654,2230,96,99370,2623503
2655,2879,3528,100299,2626489
2656,2704,2267,98698,2627936
2657,3317,3353,101847,2629202
2658,669,1716,100523,2630657
2659,1696,3578,98722,2630744
2660,5969,5679,100040,2631025
2661,2627,1385,99073,2631770
2662,998,5127,99204,2633080
2663,2191,5113,101004,2633774
2664,4274,1257,99011,2634637
2665,1117,571,98655,2634693
2666,4683,763,101610,2635974
2667,317,5112,98783,2636719
2668,4325,4382,100481,2636769
2669,3196,2351,98273,2637290
2670,3385,185,101270,2638346
2671,3544,2564,100121,2640430
2672,4843,4034,99827,2640513
2673,714,5197,101200,2640982
2674,4304,1379,99386,2642384
2675,5715,548,98989,2643181
2676,2315,2503,100155,2643317
2677,1443,3127,99430,2646209
2678,1236,26,100268,2646774
2679,1048,4027,100654,2648200
2680,166,1866,99022,2648799
2681,3553,1303,101167,2648934
2682,5763,2614,99334,2651417
2683,5658,1025,101098,2651791
2684,4609,3052,100736,2652411
2685,5523,3771,99074,2652465
2686,3491,5534,99375,2652847
2687,1874,4723,100960,2653683
2688,1453,2464,100804,2654292
2689,5358,4204,101677,2656338
2690,1178,3540,100576,2657128
2691,3051,2659,99380,2657143
2692,662,5716,100763,2657748
2693,5845,1069,100287,2657951
2694,1220,2878,100683,2662218
2695,18,3095,100309,2662502
2696,1572,4270,99373,2662873
2697,2530,325,99731,2663740
2698,2828,22,100562,2663828
2699,899,1204,100678,2664988
2700,1620,5827,98705,2665166
2701,1857,3173,99863,2665580
2702,2311,3994,100984,2665933
2703,4773,4588,97134,2666697
2704,1564,28,99957,2666955
2705,5433,1343,99599,2668867
2706,5888,2471,99247,2669138
2707,3945,5264,99299,2669709
2708,3032,1423,101847,2671176
2709,4725,1370,98914,2676087
2710,3292,1610,100783,2676374
2711,2462,1450,102683,2678267
2712,5385,1927,98852,2678587
2713,712,4296,100409,2679774
2714,3219,3831,99196,2680529
2715,3081,3655,99758,2682715
2716,4479,4252,101899,2683795
2717,608,4437,100128,2685965
2718,2599,3413,99444,2687310
2719,3385,1670,100786,2688631
2720,3788,2785,100974,2689531
2721,1380,5800,99483,2690366
2722,550,2775,99410,2690705
2723,5131,2780,100054,2691028
2724,3572,690,99684,2691685
2725,5527,3788,99523,2693367
2726,871,1847,100655,2695594
2727,1718,667,98893,2696005
2728,3439,4248,100360,2696617
2729,5895,1503,99371,2696753
2730,5455,4398,99873,2697073
2731,3502,4437,100330,2701325
2732,4207,5056,99171,2701854
2733,4761,923,99484,2702040
2734,2269,5648,101411,2703290
2735,1402,2151,101733,2705014
2736,4400,4731,100005,2705973
2737,1285,636,98877,2706104
2738,2916,523,99455,2706190
2739,818,652,99452,2708827
2740,4079,4572,100374,2709210
2741,1557,2007,99589,2709325
2742,4123,3772,98080,2709869
2743,4643,3651,101032,2709995
2744,4048,5149,99274,2712226
2745,1189,1689,99930,2713799
2746,520,674,97823,2714362
2747,1999,5616,100511,2715455
2748,5153,2125,99419,2717006
2749,3364,4506,101174,2717433
2750,1110,3408,99598,2718394
2751,3282,4311,98603,2721404
2752,888,4192,100391,2721499
2753,1510,613,102365,2722773
2754,5050,2435,100176,2723344
2755,1420,1764,101459,2725179
2756,788,1075,100619,2725778
2757,727,5843,99285,2726129
2758,1079,1498,99163,2726643
2759,4700,1121,99601,2726652
2760,5104,1566,100153,2727438
2761,520,665,100852,2730120
2762,4796,2090,101405,2730137
2763,1363,4905,100022,2730455
2764,383,4200,100162,2731123
2765,5825,421,99044,2734666
2766,3398,270,98093,2735913
2767,5980,5622,99094,2736215
2768,4420,3048,99669,2736342
2769,2485,4697,99459,2736884
2770,1945,4073,99721,2737747
2771,1093,811,98972,2738191
2772,3442,2183,100813,2738195
2773,3029,2529,100186,2738239
2774,5260,3897,98829,2738401
2775,5854,2082,99840,2739866
2776,3968,2477,98260,2740380
2777,5898,2757,97755,2740656
2778,1274,240,100979,2740883
2779,475,2875,98414,2742835
2780,3703,323,99146,2744186
2781,300,1571,101141,2745120
2782,5695,4287,101091,2746419
2783,148,1770,101142,2746844
2784,2374,4540,100436,2747170
2785,1559,1480,100485,2748466
2786,1967,2388,99023,2751330
2787,3956,5821,99490,2751838
2788,5378,1419,98298,2754471
2789,3471,4631,98734,2756454
2790,1686,4057,99567,2756915
2791,1422,2223,100214,2757817
2792,2053,2342,101254,2758403
2793,3068,5970,98558,2758509
2794,2640,2090,98951,2758844
2795,1746,354,100207,2760500
2796,4231,1463,99802,2760906
2797,1570,1900,100158,2760963
2798,1382,4029,100337,2761856
