id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
2138,438,4893,99699,2098533,2099131,0,1,0,0,0,1,2126-2158-49291,2
2139,864,3820,100005,2099360,2099760,0,1,0,0,0,1,48317-34292,100
2140,593,4505,99311,2100318,2100915,0,1,0,0,0,1,20103-53008-43832,1218
2141,5636,2001,102114,2100531,2101324,0,1,0,0,0,1,55727-55268-23410-15417,1002
2142,4944,1871,99176,2102282,2102282,0,0,1,0,0,2,49464-52992-13127-14243,1219
2143,1636,409,100741,2103283,2103683,0,1,0,0,0,1,12011-1933,1000
2144,2814,1762,99296,2104461,2105261,0,1,0,0,0,1,23993-8939-6030-12849,1001
2145,5262,1561,99167,2105626,2106420,0,1,0,0,0,1,54484-5815-38211-11358,2
2146,2359,2590,100893,2105657,2106456,0,1,0,0,0,1,19386-28220-26865-21720,1002
2147,3090,5915,99724,2106432,2107229,0,1,0,0,0,1,26761-4571-15737-59462,1001
2148,4827,5289,99303,2106795,2107193,0,1,0,0,0,1,48347-52289,1000
2149,920,5013,99637,2106827,2107625,0,1,0,0,0,1,5201-922-58441-49602,1092
2150,5423,650,99795,2107891,2108688,0,1,0,0,0,1,53593-56253-53242-3314,1218
2151,4195,2795,99296,2108657,2109056,0,1,0,0,0,1,54876-35701,0
2152,5705,371,99560,2108830,2109429,0,1,0,0,0,1,56699-40368-18559,1092
2153,4625,1746,100593,2108938,2109737,0,1,0,0,0,1,45739-52310-51550-12681,3000
2154,2134,1190,101117,2109173,2109570,0,1,0,0,0,1,16909-14356,462
2155,1931,1103,97892,2109571,2110171,0,1,0,0,0,1,16861-24780-7804,0
2156,2678,5712,100053,2110897,2111693,0,1,0,0,0,1,22544-23429-53008-56718,1220
2157,4925,4704,99759,2112729,2113522,0,1,0,0,0,1,49424-49357-23574-46924,0
2158,2991,1681,99122,2114895,2115691,0,1,0,0,0,1,25877-23574-52758-12269,100
2159,4186,3105,100845,2117882,2118479,0,1,0,0,0,1,38911-6876-33918,1
2160,5748,4721,99085,2118018,2118615,0,1,0,0,0,1,57160-55317-47073,118
2161,1747,1075,100452,2119726,2120124,0,1,0,0,0,1,12682-6629,1
2162,3094,4893,100291,2120243,2120839,0,1,0,0,0,1,26827-2158-49291,2
2163,2780,5160,100627,2120417,2121015,0,1,0,0,0,1,23736-23326-57821,3
2164,1616,5057,99891,2121047,2121447,0,1,0,0,0,1,11841-50316,1000
2165,4266,1169,102196,2121577,2122372,0,1,0,0,0,1,54908-57790-16257-7287,13
2166,1279,1481,100665,2121797,2122392,0,1,0,0,0,1,7906-39129-9582,13
2167,4298,2308,100002,2122594,2123194,0,1,0,0,0,1,40510-37274-18917,20
2168,683,352,99029,2124668,2125064,0,1,0,0,0,1,3546-1403,1
2169,2928,36,100089,2125306,2125900,0,1,0,0,0,1,25220-5513-6467,1001
2170,3843,3777,100142,2127083,2127680,0,1,0,0,0,1,39655-39401-57470,1509
2171,1208,3771,100024,2127405,2128205,0,1,0,0,0,1,7520-20901-33058-33343,1006
2172,4494,4181,99574,2127713,2128109,0,1,0,0,0,1,47103-45041,99
2173,1926,5440,100536,2128735,2129135,0,1,0,0,0,1,54258-58436,100
2174,3240,4042,100228,2128996,2129793,0,1,0,0,0,1,28276-3850-13415-37147,2053
2175,4462,1199,102649,2128996,2129590,0,1,0,0,0,1,43042-39804-7443,1001
2176,2167,3347,98297,2129441,2130040,0,1,0,0,0,1,23610-23575-28952,0
2177,3268,4647,100203,2130377,2130979,0,1,0,0,0,1,28403-52095-45937,1001
2178,1994,3261,98854,2130707,2131303,0,1,0,0,0,1,15369-1693-28366,1001
2179,3578,5149,99644,2131899,2132496,0,1,0,0,0,1,31177-52348-50773,1907
2180,2574,832,101962,2132125,2132718,0,1,0,0,0,1,21542-1240-4619,2
2181,1614,172,100203,2133557,2134344,0,1,0,0,0,1,11819-45179-331-536,1001
2182,5482,4698,99301,2136751,2137350,0,1,0,0,0,1,54080-52995-57678,1218
2183,2251,5978,98712,2136792,2137589,0,1,0,0,0,1,18332-6367-53008-60408,1219
2184,1110,5634,100297,2137090,2137886,0,1,0,0,0,1,6976-11516-52095-55710,1001
2185,1619,5203,99549,2137187,2137982,0,1,0,0,0,1,11862-2005-48359-51234,1101
2186,1510,2152,100120,2138639,2139234,0,1,0,0,0,1,10860-10637-17117,2
2187,4465,5765,100634,2139028,2139627,0,1,0,0,0,1,52450-50622-57366,1001
2188,5133,2532,99764,2139041,2139834,0,1,0,0,0,1,50617-52828-29595-20979,2360
2189,2141,3118,99615,2140093,2140697,0,1,0,0,0,1,17010-10614-47545,1001
2190,227,2676,98543,2140724,2141318,0,1,0,0,0,1,34333-9039-22534,1
2191,293,838,98817,2140881,2141478,0,1,0,0,0,1,965-350-4636,1000
2192,3078,427,102147,2142395,2142989,0,1,0,0,0,1,26805-8180-11020,1000
2193,1412,2982,99622,2142403,2143002,0,1,0,0,0,1,8974-18745-30848,28799
2194,2213,2205,99030,2142662,2143257,0,1,0,0,0,1,17864-1411-18374,2
2195,5762,3960,101623,2142934,2143530,0,1,0,0,0,1,57325-1276-50198,2
2196,373,5234,101484,2143907,2144504,0,1,0,0,0,1,1547-6876-51527,1
2197,3340,582,98718,2144922,2145519,0,1,0,0,0,1,28930-6541-3287,1
2198,3847,262,100942,2145340,2145739,0,1,0,0,0,1,34369-847,1000
2199,1207,3347,100571,2146159,2146956,0,1,0,0,0,1,7518-50569-50831-28952,12
2200,2219,546,99303,2146592,2147185,0,1,0,0,0,1,17910-8971-2679,1
2201,5496,599,99088,2146827,2147625,0,1,0,0,0,1,54163-55376-9613-2993,1002
2202,2115,4971,99513,2147370,2148168,0,1,0,0,0,1,16598-13191-52993-49518,218
2203,1347,1749,102397,2147739,2148136,0,1,0,0,0,1,12015-12723,0
2204,2351,4172,100366,2148228,2148823,0,1,0,0,0,1,19344-6855-53294,219
2205,751,3199,99346,2149925,2150521,0,1,0,0,0,1,4126-23327-27864,2
2206,676,4492,100317,2151794,2152590,0,1,0,0,0,1,3495-40330-49193-60304,1506
2207,1702,471,98668,2152362,2152953,0,1,0,0,0,1,12406-3910-11299,1
2208,2226,3574,99029,2153305,2153902,0,1,0,0,0,1,18292-55775-31736,949
2209,4288,3477,100747,2153810,2154409,0,1,0,0,0,1,40446-27477-30183,7
2210,4663,4232,101281,2153958,2154753,0,1,0,0,0,1,46182-14370-46403-39521,2175
2211,2745,3843,99981,2155530,2156127,0,1,0,0,0,1,23374-42368-38136,1099
2212,1463,5427,99662,2156992,2157589,0,1,0,0,0,1,23630-48359-53695,1000
2213,2874,3999,100825,2157896,2158496,0,1,0,0,0,1,24692-9425-43490,1100
2214,3749,65,99292,2158913,2159711,0,1,0,0,0,1,33046-1119-331-136,1001
2215,122,1753,99438,2164280,2164680,0,1,0,0,0,1,1876-24022,99
2216,1781,944,99080,2164651,2165050,0,1,0,0,0,1,13224-5332,0
2217,4680,3358,97614,2165093,2165490,0,1,0,0,0,1,56069-29504,460
2218,3611,3450,100249,2167404,2168003,0,1,0,0,0,1,31662-30650-29889,2046
2219,1856,5780,98791,2167827,2168427,0,1,0,0,0,1,15441-40369-57574,1110
2220,5078,3265,99747,2169398,2169992,0,1,0,0,0,1,59003-29862-28387,1169
2221,63,5671,99923,2169413,2169811,0,1,0,0,0,1,4322-56285,1
2222,4238,3109,100053,2169568,2170162,0,1,0,0,0,1,51498-52687-27396,101
2223,5509,1318,99240,2171390,2171987,0,1,0,0,0,1,54340-52655-25962,1000
2224,3794,1252,99412,2172617,2173012,0,1,0,0,0,1,33760-7743,1
2225,2778,2015,100573,2172887,2173484,0,1,0,0,0,1,25086-3407-15625,2
2226,5345,490,100332,2174870,2175467,0,1,0,0,0,1,53691-52678-2427,101
2227,3683,2293,100425,2175232,2175829,0,1,0,0,0,1,32458-13572-18755,1099
2228,5113,5358,99366,2175325,2176123,0,1,0,0,0,1,54094-15569-55595-53349,1219
2229,2515,1133,99589,2175577,2175976,0,1,0,0,0,1,32524-7093,439
2230,983,1083,101555,2178395,2178793,0,1,0,0,0,1,5579-7532,1000
2231,3204,1184,100827,2178395,2179192,0,1,0,0,0,1,27892-39807-46634-23454,1251
2232,1071,1201,98116,2178559,2179154,0,1,0,0,0,1,6796-6393-7461,1039
2233,5662,4054,100367,2179640,2180239,0,1,0,0,0,1,56163-18237-37266,1001
2234,857,754,99467,2179889,2180486,0,1,0,0,0,1,9429-23605-4143,954
2235,5068,5888,101821,2181824,2182422,0,1,0,0,0,1,50053-25684-59964,1099
2236,1766,4718,99404,2181886,2182484,0,1,0,0,0,1,12877-52660-47027,218
2237,5345,3355,101774,2182157,2182756,0,1,0,0,0,1,53691-23575-28968,0
2238,4528,3097,99360,2182566,2183164,0,1,0,0,0,1,44375-32014-27447,1001
2239,486,4781,99724,2183692,2184288,0,1,0,0,0,1,17773-53003-47850,1219
2240,2570,5936,99006,2185032,2185630,0,1,0,0,0,1,21500-52679-59926,1
2241,67,4204,99699,2185056,2185656,0,1,0,0,0,1,141-52728-47174,1000
2242,3207,3949,99760,2185985,2186779,0,1,0,0,0,1,27963-10520-41001-41808,1008
2243,1613,5319,98910,2186635,2187230,0,1,0,0,0,1,11783-1938-52593,2000
2244,5786,1801,99459,2187102,2187699,0,1,0,0,0,1,57599-4325-13292,1010
2245,146,1902,99861,2188344,2189143,0,1,0,0,0,1,414-13240-15598-14473,3
2246,5411,1890,102326,2188866,2189657,0,1,0,0,0,1,53545-55593-53242-14368,1219
2247,3492,928,99859,2189230,2189831,0,1,0,0,0,1,30342-11517-6700,1
2248,566,4729,100642,2190611,2191206,0,1,0,0,0,1,20600-52749-47218,1
2249,1960,3976,98568,2191357,2191955,0,1,0,0,0,1,15016-6543-59032,1
2250,1806,907,100286,2192422,2192821,0,1,0,0,0,1,24121-5205,100
2251,7,2804,100861,2194827,2195626,0,1,0,0,0,1,14-6146-8563-23948,1200
2252,5516,2075,100800,2195389,2195980,0,1,0,0,0,1,54391-53009-53270,1219
2253,5175,869,100795,2195854,2196451,0,1,0,0,0,1,51083-49733-40190,1040
2254,4332,2370,99731,2196269,2196866,0,1,0,0,0,1,42008-57981-21791,1
2255,3147,2852,100371,2197031,2197629,0,1,0,0,0,1,27386-40116-24403,1001
2256,423,592,99620,2197175,2197771,0,1,0,0,0,1,4320-9853-2936,2
2257,2846,4922,99814,2197611,2198406,0,1,0,0,0,1,24349-54476-58441-49418,191
2258,1015,3780,100077,2197625,2198220,0,1,0,0,0,1,6092-3055-33538,501
2259,4417,1812,101098,2198108,2198709,0,1,0,0,0,1,42385-9003-13631,1001
2260,1403,5117,101504,2198583,2199181,0,1,0,0,0,1,8868-11519-50833,1
2261,2913,5578,99803,2198651,2199248,0,1,0,0,0,1,25529-53008-57387,1219
2262,182,2293,99951,2199827,2200616,0,1,0,0,0,1,561-728-973-18755,1099
2263,5268,2421,99548,2200620,2201415,0,1,0,0,0,1,51975-46623-23574-19891,99
2264,4077,2257,99248,2201182,2201976,0,1,0,0,0,1,37503-1564-17982-18405,1001
2265,5831,3236,99028,2201765,2202557,0,1,0,0,0,1,58181-51630-55257-28148,2000
2266,3627,2614,101913,2201980,2202376,0,1,0,0,0,1,31809-22025,1
2267,754,681,101015,2202266,2203065,0,1,0,0,0,1,4142-12494-729-3532,2000
2268,4639,146,100473,2202454,2203251,0,1,0,0,0,1,47029-53064-867-415,2
2269,3315,504,98196,2203092,2203889,0,1,0,0,0,1,28785-23574-52729-2494,1000
2270,5425,159,97970,2204012,2204606,0,1,0,0,0,1,53637-2324-483,2000
2271,3491,5593,97558,2205288,2205880,0,1,0,0,0,1,33961-55316-55040,19
2272,2943,5569,101166,2205709,2206504,0,1,0,0,0,1,52447-23721-55773-54836,1010
2273,296,5761,98523,2207511,2208109,0,1,0,0,0,1,1803-60216-57323,1001
2274,2776,5921,100450,2208162,2208964,0,1,0,0,0,1,23585-1324-9343-59580,1002
2275,83,4321,99939,2210544,2211139,0,1,0,0,0,1,187-8080-41094,899
2276,1317,5806,99759,2211299,2211902,0,1,0,0,0,1,8997-18697-57842,1
2277,1133,902,99167,2211326,2211924,0,1,0,0,0,1,7092-6393-5105,1039
2278,2446,4526,101450,2213243,2213841,0,1,0,0,0,1,37736-23361-52618,1
2279,1744,1020,100399,2213332,2213730,0,1,0,0,0,1,13945-14666,1
2280,5688,2778,99294,2213526,2214127,0,1,0,0,0,1,56548-23327-25087,2
2281,3787,2619,99036,2213589,2214183,0,1,0,0,0,1,52193-52724-22048,100
2282,5459,277,99791,2224105,2224902,0,1,0,0,0,1,54103-57824-7197-905,1708
2283,1742,1601,100339,2226175,2226967,0,1,0,0,0,1,12663-4569-56161-11696,2
2284,4446,840,101069,2226748,2227347,0,1,0,0,0,1,47205-52729-4704,1000
2285,4434,5472,99435,2227552,2228151,0,1,0,0,0,1,42496-42615-53994,2000
2286,2163,952,98296,2229265,2229863,0,1,0,0,0,1,27002-26865-5385,1
2287,4574,4155,100292,2230193,2230788,0,1,0,0,0,1,44983-42660-38554,2000
2288,2334,1381,101442,2230249,2230648,0,1,0,0,0,1,19182-19482,1
2289,5093,5131,101757,2230893,2231690,0,1,0,0,0,1,50323-40730-40525-50612,2001
2290,1561,1324,99768,2231044,2231443,0,1,0,0,0,1,11359-13830,1
2291,4832,766,98545,2231911,2232507,0,1,0,0,0,1,48357-42660-22164,2000
2292,1587,3694,99635,2232953,2233549,0,1,0,0,0,1,40918-50017-32496,0
2293,2781,363,99316,2234092,2234689,0,1,0,0,0,1,33917-52730-1420,100
2294,1815,2209,100006,2234641,2235241,0,1,0,0,0,1,13645-3885-17824,1
2295,4003,3306,101061,2235019,2235819,0,1,0,0,0,1,36523-51933-50831-28766,1
2296,3910,5440,100796,2238430,2238829,0,1,0,0,0,1,35470-58436,100
2297,5597,4245,100510,2239195,2239990,0,1,0,0,0,1,55122-29140-55447-39650,12012
2298,4609,5285,99593,2239207,2239806,0,1,0,0,0,1,45629-54310-54599,1
2299,1040,955,100487,2241618,2242219,0,1,0,0,0,1,6281-4956-5399,1000
2300,5643,3035,99335,2242132,2242725,0,1,0,0,0,1,56788-52668-26235,100
2301,799,470,99038,2242583,2242981,0,1,0,0,0,1,4398-10461,1
2302,2727,1861,100137,2243274,2243872,0,1,0,0,0,1,23201-39296-14147,2
2303,4905,3676,100301,2243700,2244294,0,1,0,0,0,1,49373-32108-52719,1000
2304,2693,4005,101609,2244040,2244439,0,1,0,0,0,1,22647-36740,1000
2305,135,5211,99362,2244831,2245628,0,1,0,0,0,1,365-59852-60299-51270,1006
2306,5136,4482,99451,2245625,2246226,0,1,0,0,0,1,50656-16802-43494,2000
2307,1067,5410,99456,2245768,2246564,0,1,0,0,0,1,6482-53221-55591-53543,11721
2308,5355,5996,98868,2246285,2247077,0,1,0,0,0,1,53343-55594-13259-60814,6268
2309,5113,4857,100315,2246712,2247307,0,1,0,0,0,1,54052-21212-49193,2
2310,2917,2127,99322,2247585,2248177,0,1,0,0,0,1,25126-8028-16765,2
2311,2061,147,97416,2247635,2248033,0,1,0,0,0,1,22665-417,97
2312,4005,4234,100418,2249497,2250096,0,1,0,0,0,1,36884-5953-39526,1
2313,773,778,101318,2249682,2250079,0,1,0,0,0,1,4237-4260,1000
2314,4523,4191,99986,2251324,2251920,0,1,0,0,0,1,44146-41664-38961,2009
2315,2134,2334,99839,2251547,2252346,0,1,0,0,0,1,16909-12399-12952-19183,462
2316,1427,2404,99652,2252265,2252860,0,1,0,0,0,1,9140-11516-19763,1
2317,1605,459,101388,2254093,2254691,0,1,0,0,0,1,28809-9770-2255,2
2318,3731,5730,101201,2254100,2254898,0,1,0,0,0,1,33108-48899-48201-56852,1005
2319,5790,2002,100197,2254152,2254955,0,1,0,0,0,1,57643-48200-48654-15457,1001
2320,1986,1183,100742,2254182,2254582,0,1,0,0,0,1,16360-7337,30
2321,1703,3189,97510,2255648,2256446,0,1,0,0,0,1,12414-4569-331-27764,1000
2322,3255,4902,99974,2256027,2256424,0,1,0,0,0,1,28343-49366,1000
2323,1735,914,100725,2256588,2257187,0,1,0,0,0,1,12628-6541-5171,1
2324,5903,3111,99074,2257337,2258131,0,1,0,0,0,1,59312-46295-3147-27051,1450
2325,892,1407,100980,2259108,2259704,0,1,0,0,0,1,5049-5702-8909,1
2326,730,4065,100486,2259515,2260113,0,1,0,0,0,1,3969-12446-37401,2000
2327,1414,1864,99742,2260138,2260539,0,1,0,0,0,1,9010-14157,1
2328,2003,725,100097,2260399,2260800,0,1,0,0,0,1,15490-18425,1
2329,2995,5830,100869,2260618,2261217,0,1,0,0,0,1,58651-53008-58176,1219
2330,3726,3355,100430,2261115,2261711,0,1,0,0,0,1,42182-23575-28968,0
2331,4950,3741,100569,2261397,2261997,0,1,0,0,0,1,49477-52995-33202,1219
2332,266,4302,99261,2262868,2263464,0,1,0,0,0,1,2310-10869-58394,99
2333,4510,2503,100956,2263768,2264565,0,1,0,0,0,1,43925-41300-1466-20727,1002
2334,5148,391,100804,2264348,2265141,0,1,0,0,0,1,50765-51358-20797-1817,106
2335,4849,57,101958,2264830,2265230,0,1,0,0,0,1,52015-124,1000
2336,494,3459,100488,2265546,2266345,0,1,0,0,0,1,2966-5108-4625-29927,3
2337,3718,3414,99401,2269056,2269655,0,1,0,0,0,1,32876-23479-29384,1168
2338,4033,1387,101065,2269862,2270657,0,1,0,0,0,1,37036-49854-5965-8792,1002
2339,5023,465,99205,2271014,2271812,0,1,0,0,0,1,49622-51632-30777-2301,523
2340,118,87,99603,2271394,2271790,0,1,0,0,0,1,292-693,490
2341,671,164,99080,2273314,2273912,0,1,0,0,0,1,13111-9153-492,1000
2342,5899,4569,98952,2273946,2274944,0,1,0,0,0,1,59264-59140-25973-48359-44874,3000
2343,5326,5823,101089,2274118,2274914,0,1,0,0,0,1,52633-46623-26680-58185,297
2344,102,426,100737,2276143,2276743,0,1,0,0,0,1,245-7408-2129,1007
2345,4396,4590,99147,2276615,2277211,0,1,0,0,0,1,41855-865-45274,6050
2346,4956,4193,98436,2276714,2277314,0,1,0,0,0,1,49489-52992-57815,1218
2347,2803,758,100778,2277023,2277617,0,1,0,0,0,1,23947-4568-4171,0
2348,3094,771,98857,2277983,2278379,0,1,0,0,0,1,26827-4227,1
2349,4167,4129,101861,2279742,2280343,0,1,0,0,0,1,41893-3017-38138,1000
2350,1047,941,99390,2281551,2282146,0,1,0,0,0,1,6314-1665-5319,2
2351,1596,5408,100671,2282184,2282977,0,1,0,0,0,1,11667-13187-55591-53538,1220
2352,1810,4437,98204,2282865,2283462,0,1,0,0,0,1,13834-5641-43313,2
2353,4829,932,100853,2283474,2284068,0,1,0,0,0,1,48351-53009-17780,1219
2354,4582,1971,101386,2285525,2285922,0,1,0,0,0,1,59792-47988,1000
2355,2138,1000,99518,2286700,2287296,0,1,0,0,0,1,16962-1586-5877,10
2356,373,3480,99631,2287017,2287616,0,1,0,0,0,1,8670-5953-30211,1
2357,4716,2044,101849,2288007,2288405,0,1,0,0,0,1,49005-15923,1
2358,4608,4818,99070,2290164,2290761,0,1,0,0,0,1,45799-42661-48328,2000
2359,2959,697,99494,2291093,2291689,0,1,0,0,0,1,48456-38919-3610,1101
2360,3637,860,98656,2291202,2291798,0,1,0,0,0,1,34301-18738-4824,1
2361,4996,5259,100396,2291357,2292151,0,1,0,0,0,1,49569-49357-23574-51769,0
2362,3200,2700,100009,2293647,2294245,0,1,0,0,0,1,41952-52685-25883,1
2363,376,3806,100866,2293934,2294530,0,1,0,0,0,1,12697-33867-34002,1000
2364,2766,308,99909,2294647,2295245,0,1,0,0,0,1,55843-3050-1017,105
2365,1911,5308,98419,2294939,2295741,0,1,0,0,0,1,14578-49813-49732-52524,2040
2366,1980,812,99987,2296344,2296942,0,1,0,0,0,1,15282-11517-4495,1
2367,902,3485,100022,2297443,2298041,0,1,0,0,0,1,5104-23477-30965,1000
2368,1192,3030,100477,2297672,2298267,0,1,0,0,0,1,7376-1293-26201,2
2369,5438,2083,100754,2297689,2298289,0,1,0,0,0,1,53724-727-16278,1000
2370,3029,855,98773,2300361,2300957,0,1,0,0,0,1,26202-48393-23624,1
2371,4594,200,100074,2300981,2301581,0,1,0,0,0,1,45345-727-626,1000
2372,1870,3122,102149,2302261,2302861,0,1,0,0,0,1,14270-5641-27183,2
2373,1868,1560,98660,2304660,2305257,0,1,0,0,0,1,56002-9477-11357,2
2374,216,5811,98327,2304936,2305335,0,1,0,0,0,1,27399-57920,98
2375,5132,2958,99916,2305015,2305611,0,1,0,0,0,1,50615-13468-25637,1009
2376,4816,1799,101875,2305070,2305668,0,1,0,0,0,1,48299-52758-13575,102
2377,967,3743,97824,2305816,2306216,0,1,0,0,0,1,5474-33166,1000
2378,2434,3310,100403,2305871,2306670,0,1,0,0,0,1,19987-439-23575-28774,99
2379,2758,5684,101231,2306858,2307454,0,1,0,0,0,1,35410-19262-56401,7
2380,959,3616,101029,2309419,2310220,0,1,0,0,0,1,5432-10986-36883-31720,1005
2381,3034,1244,97435,2310127,2310523,0,1,0,0,0,1,26229-7679,1
2382,3385,4834,98716,2310400,2310996,0,1,0,0,0,1,29061-23574-49034,0
2383,1361,2665,100707,2310849,2311444,0,1,0,0,0,1,8645-5953-22491,1
2384,5135,3406,101058,2312042,2312839,0,1,0,0,0,1,50654-54763-10470-29270,2001
2385,4943,3259,100765,2313279,2314077,0,1,0,0,0,1,49463-52995-6372-28351,1220
2386,4485,3174,99241,2313350,2313943,0,1,0,0,0,1,43549-43535-27646,2001
2387,32,270,98999,2313622,2314220,0,1,0,0,0,1,69-4568-5906,0
2388,3928,2010,102209,2314920,2315313,0,1,0,0,0,1,41055-47727,102
2389,1859,3853,99021,2315617,2316014,0,1,0,0,0,1,14336-40663,1000
2390,3439,1072,99216,2316038,2316632,0,1,0,0,0,1,29694-6497-15640,1
2391,3771,4342,99922,2316315,2316914,0,1,0,0,0,1,33342-25549-41815,1000
2392,5195,4581,98434,2317712,2318506,0,1,0,0,0,1,51204-58506-55157-45132,1000
2393,3020,5639,100625,2317734,2318327,0,1,0,0,0,1,26127-5342-55831,1101
2394,5727,3033,100388,2318982,2319778,0,1,0,0,0,1,56846-44168-18687-26222,1024
2395,2867,1035,98757,2321686,2322284,0,1,0,0,0,1,38152-5985-8576,1
2396,6003,4894,100929,2322266,2323061,0,1,0,0,0,1,60900-58379-23575-49332,1001
2397,5899,3565,100559,2324692,2325485,0,1,0,0,0,1,59264-59140-27455-31014,3000
2398,1901,4235,100027,2327637,2328237,0,1,0,0,0,1,14469-2631-39538,1000
2399,2162,2856,100394,2330677,2331270,0,1,0,0,0,1,17271-18238-24431,2000
2400,868,30,100435,2330735,2331330,0,1,0,0,0,1,4866-10426-1609,1
2401,3771,2810,98049,2332931,2333725,0,1,0,0,0,1,33342-25549-23960-23973,2000
2402,4641,849,100723,2333341,2333941,0,1,0,0,0,1,45871-3910-6153,1
2403,2580,4843,101372,2335536,2336136,0,1,0,0,0,1,21596-22565-53655,2001
2404,3000,1723,100662,2335587,2336180,0,1,0,0,0,1,58380-52668-12539,101
2405,1808,4949,99892,2335684,2336482,0,1,0,0,0,1,13527-3502-58441-49475,93
2406,1077,3449,100622,2336183,2336578,0,1,0,0,0,1,10188-31079,1
2407,3093,378,101811,2337978,2338573,0,1,0,0,0,1,29394-4549-1629,38
2408,5278,3965,99989,2338117,2338517,0,1,0,0,0,1,52133-41070,0
2409,2280,3374,100818,2338419,2339215,0,1,0,0,0,1,18664-13191-53011-29038,219
2410,1330,4941,98904,2338421,2339216,0,1,0,0,0,1,8413-22782-58441-49458,1092
2411,1623,2794,100765,2340841,2341445,0,1,0,0,0,1,11884-45691-23900,2000
2412,2442,2257,99412,2341679,2342277,0,1,0,0,0,1,20183-1354-18405,2
2413,650,1805,100278,2341837,2342433,0,1,0,0,0,1,3315-10575-13431,1
2414,5067,4411,99584,2342353,2342951,0,1,0,0,0,1,52781-51935-42170,42589
2415,2860,322,100967,2343139,2343534,0,1,0,0,0,1,24654-1074,1000
2416,5056,3445,99296,2344939,2345536,0,1,0,0,0,1,49893-30988-31507,2000
2417,4610,1480,100403,2345215,2345815,0,1,0,0,0,1,59495-52685-9534,101
2418,4231,3857,97775,2345335,2346130,0,1,0,0,0,1,39488-55746-55257-34458,1002
2419,3650,3263,101166,2346040,2346634,0,1,0,0,0,1,32087-14496-28379,2
2420,383,2045,100534,2346291,2347087,0,1,0,0,0,1,1651-56814-13298-15928,1000
2421,5864,4256,99793,2346545,2347138,0,1,0,0,0,1,58510-10448-40627,1001
2422,2708,4211,99324,2347060,2347654,0,1,0,0,0,1,22978-9216-39180,1001
2423,518,919,101938,2347139,2347535,0,1,0,0,0,1,2547-5199,0
2424,5250,4159,99976,2352094,2352889,0,1,0,0,0,1,51713-55772-22022-40352,1011
2425,2512,3123,99514,2352473,2352871,0,1,0,0,0,1,36163-42890,1000
2426,1371,2823,98991,2352684,2353275,0,1,0,0,0,1,9104-5810-27623,1
2427,1588,5825,100853,2353825,2354417,0,1,0,0,0,1,11555-6492-58419,1
2428,2516,3928,100583,2353974,2354571,0,1,0,0,0,1,40937-50022-41054,1000
2429,4565,5395,99508,2355317,2356118,0,1,0,0,0,1,44985-6365-55586-53490,1220
2430,5586,5054,99724,2355498,2356293,0,1,0,0,0,1,54946-42185-55316-55409,1019
2431,3819,4493,100456,2355802,2356201,0,1,0,0,0,1,34139-57608,0
2432,2038,5577,98790,2356631,2357029,0,1,0,0,0,1,31816-54899,0
2433,2327,530,99157,2356940,2357537,0,1,0,0,0,1,19086-12958-2599,1
2434,2539,1707,100292,2357114,2357710,0,1,0,0,0,1,24410-6497-12438,1
2435,1789,5932,99686,2357236,2357834,0,1,0,0,0,1,53875-12946-59708,1
2436,2844,1531,99668,2359681,2360480,0,1,0,0,0,1,24339-6504-729-11028,1001
2437,430,1866,99922,2361918,2362515,0,1,0,0,0,1,2101-3794-14164,2
2438,3939,4792,101170,2362295,2362890,0,1,0,0,0,1,35669-41160-48574,1102
2439,5779,1440,101919,2364554,2365350,0,1,0,0,0,1,57573-48200-48654-9228,1001
2440,4141,3134,101325,2367906,2368700,0,1,0,0,0,1,38391-728-6508-27255,1001
2441,5421,5443,100273,2368477,2369278,0,1,0,0,0,1,53587-56231-52996-55008,1219
2442,3793,4358,99120,2368650,2369245,0,1,0,0,0,1,41081-54476-54207,297
2443,5953,2283,101757,2370907,2371504,0,1,0,0,0,1,60107-52094-18683,1001
2444,557,5090,101121,2371299,2371897,0,1,0,0,0,1,2762-14333-50307,1011
2445,2289,986,101069,2372967,2373566,0,1,0,0,0,1,18721-18738-11751,1
2446,2892,4542,101150,2373553,2374148,0,1,0,0,0,1,41547-40703-59991,2015
2447,1466,388,99172,2374773,2375373,0,1,0,0,0,1,9413-6392-48183,11
2448,4657,4663,98854,2375325,2376120,0,1,0,0,0,1,46022-1119-348-46183,1001
2449,156,5792,100270,2376672,2377267,0,1,0,0,0,1,54764-18047-57653,2
2450,4479,1644,100775,2377643,2378243,0,1,0,0,0,1,45980-20514-12021,1001
2451,1214,634,98831,2378864,2379463,0,1,0,0,0,1,7564-11519-3230,1
2452,1042,993,99982,2378942,2379340,0,1,0,0,0,1,10362-18539,1
2453,4931,802,99784,2380505,2381299,0,1,0,0,0,1,49436-49357-23574-10862,0
2454,4814,1714,101929,2381993,2382586,0,1,0,0,0,1,48830-5721-12497,36
2455,5677,4176,100012,2382346,2383141,0,1,0,0,0,1,56306-4571-11519-38823,2
2456,1809,3685,100899,2382563,2383158,0,1,0,0,0,1,13540-1545-32442,1001
2457,2871,4995,101440,2383067,2383862,0,1,0,0,0,1,24636-3408-58441-49566,1092
2458,5142,4320,101206,2384052,2384451,0,1,0,0,0,1,53113-40770,1000
