id,edge1_id,edge2_id,node1_id,node2_id,capacity
28039,56078,56079,5653,54,9999999000
28040,56080,56081,5653,77,10000001000
28041,56082,56083,5653,3164,10000000000
28042,56084,56085,5653,46,9999999000
28043,56086,56087,468,5653,10000000000
28044,56088,56089,5653,977,9999999000
28045,56090,56091,5653,14,10000000000
28046,56092,56093,3960,3922,10000000000
28047,56094,56095,759,3960,9999999000
28048,56096,56097,5647,400,10000000000
28049,56098,56099,4597,4280,9999999000
28050,56100,56101,820,475,9999999000
28051,56102,56103,46,475,9999998000
28052,56104,56105,5656,3160,10000002000
28053,56106,56107,3553,4683,9999998000
28054,56108,56109,46,3622,10000000000
28055,56110,56111,3622,77,9999999000
28056,56112,56113,54,5657,9999998000
28057,56114,56115,355,4607,9999999000
28058,56116,56117,64,475,9999998000
28059,56118,56119,282,4864,10000000000
28060,56120,56121,346,4186,9999999000
28061,56122,56123,4186,151,10000001000
28062,56124,56125,4186,151,9999998000
28063,56126,56127,5658,43,10000000000
28064,56128,56129,4346,5226,10000000000
28065,56130,56131,2212,2329,9999999000
28066,56132,56133,5615,3708,10000000000
28067,56134,56135,4100,2132,9999999000
28068,56136,56137,5342,4889,10000000000
28069,56138,56139,4261,4684,10000000000
28070,56140,56141,2,5329,10000000000
28071,56142,56143,5659,3431,9999999000
28072,56144,56145,4883,5508,10000000000
28073,56146,56147,4318,4883,9999999000
28074,56148,56149,5660,3074,9999998000
28075,56150,56151,5653,2520,9999999000
28076,56152,56153,5661,5645,10000000000
28077,56154,56155,358,5656,9999999000
28078,56156,56157,1710,5139,10000002000
28079,56158,56159,2078,5443,9999998000
28080,56160,56161,87,33,10000001000
28081,56162,56163,2241,5662,9999999000
28082,56164,56165,5663,3074,10000001000
28083,56166,56167,46,5207,10000000000
28084,56168,56169,160,33,10000000000
28085,56170,56171,410,5329,9999999000
28086,56172,56173,3750,5664,9999999000
28087,56174,56175,820,3622,10000000000
28088,56176,56177,334,5664,9999999000
28089,56178,56179,5664,340,10000000000
28090,56180,56181,263,5665,10000000000
28091,56182,56183,157,5665,10000001000
28092,56184,56185,177,3626,9999998000
28093,56186,56187,520,3419,10000000000
28094,56188,56189,3750,4761,10000000000
28095,56190,56191,3488,3626,9999998000
28096,56192,56193,4100,4757,10000000000
28097,56194,56195,3418,4428,10000001000
28098,56196,56197,77,5545,9999999000
28099,56198,56199,468,5545,10000000000
28100,56200,56201,3996,5665,10000001000
28101,56202,56203,5037,3750,9999998000
28102,56204,56205,5666,2761,10000001000
28103,56206,56207,151,1083,10000000000
28104,56208,56209,5222,3115,10000001000
28105,56210,56211,1475,5645,9999999000
28106,56212,56213,343,5645,9999999000
28107,56214,56215,151,1083,9999999000
28108,56216,56217,3750,5667,10000000000
28109,56218,56219,410,5207,9999998000
28110,56220,56221,410,33,10000000000
28111,56222,56223,4225,457,9999999000
28112,56224,56225,46,4261,10000000000
28113,56226,56227,457,466,10000000000
28114,56228,56229,410,4388,10000000000
28115,56230,56231,410,5366,10000002000
28116,56232,56233,410,5071,9999999000
28117,56234,56235,410,3976,9999999000
28118,56236,56237,54,4864,10000001000
28119,56238,56239,410,5226,9999999000
28120,56240,56241,627,3074,9999999000
28121,56242,56243,410,2440,10000000000
28122,56244,56245,150,457,10000000000
28123,56246,56247,1115,457,10000000000
28124,56248,56249,410,4346,9999998000
28125,56250,56251,94,410,9999998000
28126,56252,56253,410,5388,10000000000
28127,56254,56255,410,466,9999999000
28128,56256,56257,410,977,10000000000
28129,56258,56259,410,95,9999998000
28130,56260,56261,94,4752,10000000000
28131,56262,56263,4100,3473,10000000000
28132,56264,56265,5668,3358,9999999000
28133,56266,56267,54,4845,10000000000
28134,56268,56269,2245,227,10000001000
28135,56270,56271,3482,5508,9999999000
28136,56272,56273,5669,1642,10000001000
28137,56274,56275,4100,5668,9999999000
28138,56276,56277,5064,2,9999999000
28139,56278,56279,5631,3622,9999999000
28140,56280,56281,5665,282,9999999000
28141,56282,56283,5670,3115,10000000000
28142,56284,56285,5671,344,9999998000
28143,56286,56287,3750,5667,9999997000
28144,56288,56289,1618,3704,9999998000
28145,56290,56291,468,13,9999999000
28146,56292,56293,2640,4889,9999999000
28147,56294,56295,5672,2010,9999999000
28148,56296,56297,3000,820,10000000000
28149,56298,56299,4100,5673,10000001000
28150,56300,56301,5674,3553,10000000000
28151,56302,56303,219,5675,10000000000
28152,56304,56305,3431,5676,9999999000
28153,56306,56307,5677,422,9999999000
28154,56308,56309,5674,265,10000001000
28155,56310,56311,5677,1940,10000001000
28156,56312,56313,5678,4100,10000000000
28157,56314,56315,4100,5679,10000000000
28158,56316,56317,4100,5680,10000000000
28159,56318,56319,4100,5681,9999999000
28160,56320,56321,5674,340,10000000000
28161,56322,56323,5674,151,9999998000
28162,56324,56325,2010,5137,10000000000
28163,56326,56327,5674,151,10000000000
28164,56328,56329,977,4166,10000001000
28165,56330,56331,358,5115,9999998000
28166,56332,56333,2558,5115,10000000000
28167,56334,56335,2661,5115,9999999000
28168,56336,56337,2618,130,9999998000
28169,56338,56339,622,2618,10000000000
28170,56340,56341,4100,5682,9999999000
28171,56342,56343,5683,4100,9999999000
28172,56344,56345,977,3101,9999998000
28173,56346,56347,5674,3553,9999999000
28174,56348,56349,3103,359,10000001000
28175,56350,56351,3103,344,10000000000
28176,56352,56353,4100,5401,10000000000
28177,56354,56355,410,27,10000000000
28178,56356,56357,410,481,9999999000
28179,56358,56359,3052,410,9999999000
28180,56360,56361,2739,457,9999998000
28181,56362,56363,410,296,10000001000
28182,56364,56365,410,3994,9999999000
28183,56366,56367,410,556,9999998000
28184,56368,56369,410,915,10000000000
28185,56370,56371,410,184,9999999000
28186,56372,56373,410,3553,9999999000
28187,56374,56375,410,19,10000000000
28188,56376,56377,410,4684,10000000000
28189,56378,56379,410,1618,10000001000
28190,56380,56381,1642,457,9999999000
28191,56382,56383,457,5366,10000000000
28192,56384,56385,160,457,10000000000
28193,56386,56387,3754,2761,9999999000
28194,56388,56389,5048,1023,9999999000
28195,56390,56391,3754,513,9999999000
28196,56392,56393,410,5048,9999998000
28197,56394,56395,5048,2,9999998000
28198,56396,56397,3463,151,10000001000
28199,56398,56399,46,5048,9999999000
28200,56400,56401,5684,326,9999999000
28201,56402,56403,977,2419,9999999000
28202,56404,56405,5685,4049,10000001000
28203,56406,56407,3463,151,10000000000
28204,56408,56409,177,1924,10000000000
28205,56410,56411,5685,2861,9999998000
28206,56412,56413,5048,457,9999999000
28207,56414,56415,4667,2261,9999999000
28208,56416,56417,4864,130,10000000000
28209,56418,56419,130,5226,10000000000
28210,56420,56421,1685,362,9999997000
28211,56422,56423,4883,130,9999999000
28212,56424,56425,5639,5686,10000000000
28213,56426,56427,977,4845,10000000000
28214,56428,56429,2010,1924,9999999000
28215,56430,56431,160,5077,10000000000
28216,56432,56433,1205,5299,10000001000
28217,56434,56435,5299,4486,10000000000
28218,56436,56437,5604,4254,10000000000
28219,56438,56439,5604,161,10000000000
28220,56440,56441,5258,130,9999998000
28221,56442,56443,5464,130,9999998000
28222,56444,56445,5547,130,9999999000
28223,56446,56447,237,227,10000001000
28224,56448,56449,2,227,9999999000
28225,56450,56451,201,151,9999998000
28226,56452,56453,3464,5077,10000001000
28227,56454,56455,228,1939,10000000000
28228,56456,56457,468,1648,10000000000
28229,56458,56459,130,5545,10000000000
28230,56460,56461,4843,201,9999999000
28231,56462,56463,201,2440,9999999000
28232,56464,56465,468,5687,9999999000
28233,56466,56467,5440,2099,10000000000
28234,56468,56469,5588,130,10000000000
28235,56470,56471,139,5688,9999998000
28236,56472,56473,2430,4131,10000000000
28237,56474,56475,201,151,10000000000
28238,56476,56477,1618,5688,9999999000
28239,56478,56479,79,5688,10000001000
28240,56480,56481,5689,177,9999999000
28241,56482,56483,5688,1474,9999999000
28242,56484,56485,5688,2944,10000000000
28243,56486,56487,5604,151,9999999000
28244,56488,56489,977,227,10000001000
28245,56490,56491,410,5688,9999999000
28246,56492,56493,4593,5690,9999999000
28247,56494,56495,5688,4889,10000000000
28248,56496,56497,5691,4100,9999999000
28249,56498,56499,3910,5688,10000000000
28250,56500,56501,4486,4530,9999999000
28251,56502,56503,5604,151,10000000000
28252,56504,56505,5604,1777,10000000000
28253,56506,56507,3622,227,9999999000
28254,56508,56509,4195,1473,10000000000
28255,56510,56511,243,5299,10000000000
28256,56512,56513,3726,5299,10000000000
28257,56514,56515,150,5299,10000000000
28258,56516,56517,4100,3966,9999999000
28259,56518,56519,276,3996,9999999000
28260,56520,56521,5688,3417,9999999000
28261,56522,56523,5688,4684,10000000000
28262,56524,56525,3708,2630,10000000000
28263,56526,56527,5688,2841,10000000000
28264,56528,56529,4769,5692,10000001000
28265,56530,56531,4414,3636,10000000000
28266,56532,56533,4346,3942,10000001000
28267,56534,56535,4346,2430,10000000000
28268,56536,56537,4388,4552,9999999000
28269,56538,56539,250,4388,10000000000
28270,56540,56541,4388,3743,9999999000
28271,56542,56543,4680,3922,9999998000
28272,56544,56545,977,4395,10000000000
28273,56546,56547,2493,130,10000001000
28274,56548,56549,5688,347,10000001000
28275,56550,56551,5655,4843,10000000000
28276,56552,56553,2,2558,9999998000
28277,56554,56555,2515,5665,10000000000
28278,56556,56557,5665,227,10000000000
28279,56558,56559,5693,2,10000000000
28280,56560,56561,385,5688,10000000000
28281,56562,56563,2427,5688,10000000000
28282,56564,56565,5604,130,10000001000
28283,56566,56567,5604,130,9999998000
28284,56568,56569,1088,5655,9999999000
28285,56570,56571,4667,5688,9999999000
28286,56572,56573,5688,932,10000000000
28287,56574,56575,5688,1,10000000000
28288,56576,56577,5688,466,10000000000
28289,56578,56579,5037,5694,9999999000
28290,56580,56581,5053,5688,10000000000
28291,56582,56583,5694,5667,10000002000
28292,56584,56585,5694,5667,9999998000
28293,56586,56587,5688,906,10000000000
28294,56588,56589,3155,3626,9999999000
28295,56590,56591,198,410,10000000000
28296,56592,56593,410,2630,10000000000
28297,56594,56595,1405,410,9999999000
28298,56596,56597,1405,457,10000000000
28299,56598,56599,410,520,9999999000
28300,56600,56601,5464,457,9999999000
28301,56602,56603,5546,5695,9999999000
28302,56604,56605,296,457,10000000000
28303,56606,56607,2515,457,10000001000
28304,56608,56609,4333,457,10000000000
28305,56610,56611,1836,457,9999998000
28306,56612,56613,410,1836,10000000000
28307,56614,56615,936,457,9999999000
28308,56616,56617,5696,2761,9999998000
28309,56618,56619,5697,263,10000000000
28310,56620,56621,3594,3074,9999998000
28311,56622,56623,2,457,9999999000
28312,56624,56625,410,2,9999998000
28313,56626,56627,5697,1473,9999999000
28314,56628,56629,3960,5698,10000000000
28315,56630,56631,410,791,10000000000
28316,56632,56633,2010,1104,9999999000
28317,56634,56635,4005,4388,10000000000
28318,56636,56637,907,4005,9999998000
28319,56638,56639,410,349,9999999000
28320,56640,56641,1205,5626,10000000000
28321,56642,56643,5275,248,10000000000
28322,56644,56645,3594,4414,9999998000
28323,56646,56647,3594,4414,10000000000
28324,56648,56649,3594,4414,9999998000
28325,56650,56651,177,5699,10000001000
28326,56652,56653,4836,130,10000001000
28327,56654,56655,1777,5699,10000000000
28328,56656,56657,4849,5700,10000000000
28329,56658,56659,468,5645,9999998000
28330,56660,56661,4346,5645,9999998000
28331,56662,56663,2661,5701,9999999000
28332,56664,56665,5508,2498,9999997000
28333,56666,56667,5702,3419,10000001000
28334,56668,56669,979,5702,9999998000
28335,56670,56671,2172,177,9999999000
28336,56672,56673,2172,334,10000001000
28337,56674,56675,2172,1777,9999999000
28338,56676,56677,3464,5508,9999999000
28339,56678,56679,1963,5699,9999999000
28340,56680,56681,5702,130,9999999000
28341,56682,56683,2172,746,9999999000
28342,56684,56685,2172,4346,9999999000
28343,56686,56687,5703,1436,9999999000
28344,56688,56689,2172,1324,10000000000
28345,56690,56691,3594,5508,9999999000
28346,56692,56693,1474,5703,9999999000
28347,56694,56695,4100,5703,10000000000
28348,56696,56697,4100,5704,10000000000
28349,56698,56699,4100,5705,9999999000
28350,56700,56701,4100,5706,9999999000
28351,56702,56703,94,2172,9999998000
28352,56704,56705,4100,5707,10000001000
28353,56706,56707,5708,4100,10000000000
28354,56708,56709,4100,5673,9999999000
28355,56710,56711,5678,4100,10000001000
28356,56712,56713,4100,5709,9999997000
28357,56714,56715,4100,5710,9999999000
28358,56716,56717,4100,5711,9999999000
28359,56718,56719,4100,5712,9999999000
28360,56720,56721,2172,2087,10000000000
28361,56722,56723,2172,1986,10000000000
28362,56724,56725,2172,252,10000000000
28363,56726,56727,4388,1284,9999998000
28364,56728,56729,3881,4680,9999998000
28365,56730,56731,2245,5,10000000000
28366,56732,56733,54,2245,10000000000
28367,56734,56735,5053,130,10000000000
28368,56736,56737,4100,4845,9999999000
28369,56738,56739,5674,77,10000000000
28370,56740,56741,5263,5312,10000000000
28371,56742,56743,4209,4680,10000000000
28372,56744,56745,4457,5713,10000000000
28373,56746,56747,3745,4680,10000000000
28374,56748,56749,1826,5312,10000003000
28375,56750,56751,1618,4836,9999999000
28376,56752,56753,2512,977,10000000000
28377,56754,56755,4533,3164,9999999000
28378,56756,56757,5604,77,10000001000
28379,56758,56759,95,2064,9999999000
28380,56760,56761,276,3431,10000000000
28381,56762,56763,5037,3745,10000000000
28382,56764,56765,5161,820,9999999000
28383,56766,56767,5547,4680,9999999000
28384,56768,56769,77,5714,9999999000
28385,56770,56771,77,5714,9999999000
28386,56772,56773,1193,3164,9999999000
28387,56774,56775,5715,368,10000000000
28388,56776,56777,3881,3745,10000001000
28389,56778,56779,4307,5457,9999999000
28390,56780,56781,5716,2,10000000000
28391,56782,56783,2,5717,9999999000
28392,56784,56785,2,306,10000000000
28393,56786,56787,2,5637,10000000000
28394,56788,56789,5643,2,9999998000
28395,56790,56791,2,2717,10000000000
28396,56792,56793,2,5701,10000001000
28397,56794,56795,2,5658,9999999000
28398,56796,56797,2,5665,10000000000
28399,56798,56799,4014,2782,9999999000
28400,56800,56801,160,5718,9999999000
28401,56802,56803,3226,177,10000000000
28402,56804,56805,2839,3074,10000001000
28403,56806,56807,5719,2761,9999998000
28404,56808,56809,4266,2839,10000000000
28405,56810,56811,4307,3745,9999999000
28406,56812,56813,746,5720,10000001000
28407,56814,56815,54,1685,10000000000
28408,56816,56817,5458,400,9999999000
28409,56818,56819,4254,5496,10000000000
28410,56820,56821,392,3802,9999999000
28411,56822,56823,2761,3453,10000001000
28412,56824,56825,2172,252,9999998000
28413,56826,56827,468,2172,9999999000
28414,56828,56829,2,5721,9999999000
28415,56830,56831,4195,54,9999999000
28416,56832,56833,5722,1023,10000000000
28417,56834,56835,2661,5723,10000000000
28418,56836,56837,3993,130,9999999000
28419,56838,56839,4100,5724,9999999000
28420,56840,56841,5048,2010,10000000000
28421,56842,56843,4100,5725,10000000000
28422,56844,56845,4100,5726,9999999000
28423,56846,56847,5727,4100,9999999000
28424,56848,56849,4100,5728,9999999000
28425,56850,56851,4100,5729,10000001000
28426,56852,56853,4100,5730,9999998000
28427,56854,56855,4100,5731,10000001000
28428,56856,56857,4100,5732,10000000000
28429,56858,56859,4100,5733,10000000000
28430,56860,56861,2515,2440,9999998000
28431,56862,56863,2515,1477,10000002000
28432,56864,56865,1816,2515,9999999000
28433,56866,56867,2515,139,10000001000
28434,56868,56869,2515,332,9999999000
28435,56870,56871,2515,4388,10000001000
28436,56872,56873,2515,4346,9999998000
28437,56874,56875,1791,2515,9999999000
28438,56876,56877,95,2515,9999999000
28439,56878,56879,3708,2515,10000000000
28440,56880,56881,2515,50,10000000000
28441,56882,56883,3482,2515,9999999000
28442,56884,56885,2515,1940,9999999000
28443,56886,56887,2515,77,10000000000
28444,56888,56889,2515,4225,10000000000
28445,56890,56891,2515,3074,10000000000
28446,56892,56893,2515,201,10000000000
28447,56894,56895,4100,5734,9999998000
28448,56896,56897,4100,5735,10000001000
28449,56898,56899,4100,5736,9999999000
28450,56900,56901,468,5697,9999998000
28451,56902,56903,3187,1284,9999999000
28452,56904,56905,150,3657,10000000000
28453,56906,56907,4131,3074,9999999000
28454,56908,56909,1437,2010,9999999000
28455,56910,56911,2,2226,10000000000
28456,56912,56913,2226,3115,9999998000
28457,56914,56915,5715,667,9999999000
28458,56916,56917,4388,5065,10000001000
28459,56918,56919,5715,3984,9999999000
28460,56920,56921,2010,5258,9999999000
28461,56922,56923,5245,5114,10000001000
28462,56924,56925,4005,177,9999999000
28463,56926,56927,3622,2498,9999999000
28464,56928,56929,2120,130,10000000000
28465,56930,56931,2120,3886,10000000000
28466,56932,56933,2120,130,10000001000
28467,56934,56935,5695,3982,9999999000
28468,56936,56937,349,5695,9999999000
28469,56938,56939,5737,3931,9999999000
28470,56940,56941,177,5699,10000001000
28471,56942,56943,410,4280,9999999000
28472,56944,56945,4657,3115,9999999000
28473,56946,56947,410,3622,9999999000
28474,56948,56949,410,3291,9999999000
28475,56950,56951,410,5065,10000000000
28476,56952,56953,410,4552,9999999000
28477,56954,56955,410,250,9999999000
28478,56956,56957,4426,130,9999999000
28479,56958,56959,4346,4486,9999998000
28480,56960,56961,2758,3765,9999998000
28481,56962,56963,5053,4667,9999998000
28482,56964,56965,520,252,10000000000
28483,56966,56967,513,3990,10000000000
28484,56968,56969,968,227,9999999000
28485,56970,56971,520,463,9999998000
28486,56972,56973,54,5699,10000000000
28487,56974,56975,4100,3907,10000000000
28488,56976,56977,1685,2349,10000001000
28489,56978,56979,4100,3101,10000000000
28490,56980,56981,5342,177,9999999000
28491,56982,56983,54,5631,10000000000
28492,56984,56985,410,1426,9999997000
28493,56986,56987,1607,520,10000000000
28494,56988,56989,520,400,10000000000
28495,56990,56991,263,151,9999998000
28496,56992,56993,5342,5367,10000000000
28497,56994,56995,350,5699,9999998000
28498,56996,56997,5342,400,9999998000
28499,56998,56999,263,151,10000000000
28500,57000,57001,3576,5699,9999999000
28501,57002,57003,5719,5738,9999998000
28502,57004,57005,2515,3133,9999999000
28503,57006,57007,468,1924,9999999000
28504,57008,57009,263,1924,9999999000
28505,57010,57011,219,5739,10000001000
28506,57012,57013,622,5740,10000000000
28507,57014,57015,2,5245,10000001000
28508,57016,57017,1924,77,9999999000
28509,57018,57019,2860,4388,9999999000
28510,57020,57021,2860,150,10000000000
28511,57022,57023,54,5723,10000000000
28512,57024,57025,410,5342,9999999000
28513,57026,57027,1986,5699,9999998000
28514,57028,57029,977,3718,10000000000
28515,57030,57031,3577,5663,9999999000
28516,57032,57033,2,5699,9999999000
28517,57034,57035,977,4166,10000000000
28518,57036,57037,2,5690,10000000000
28519,57038,57039,227,5043,9999999000
28520,57040,57041,54,5663,9999999000
28521,57042,57043,5671,5575,10000001000
28522,57044,57045,46,5671,9999998000
28523,57046,57047,5671,4698,10000000000
28524,57048,57049,5037,4209,9999998000
28525,57050,57051,263,5258,9999999000
28526,57052,57053,5741,5742,9999999000
28527,57054,57055,5700,156,10000000000
28528,57056,57057,5741,5742,9999999000
28529,57058,57059,5258,177,9999999000
28530,57060,57061,192,885,9999999000
28531,57062,57063,1618,243,9999999000
28532,57064,57065,5743,130,10000000000
28533,57066,57067,1405,5464,10000001000
28534,57068,57069,3545,1685,10000000000
28535,57070,57071,5342,130,10000001000
28536,57072,57073,5743,130,10000000000
28537,57074,57075,5740,5698,10000000000
28538,57076,57077,263,4556,10000001000
28539,57078,57079,1924,130,9999999000
28540,57080,57081,130,5699,9999999000
28541,57082,57083,46,1437,9999999000
28542,57084,57085,5424,77,10000002000
28543,57086,57087,5424,3431,9999999000
28544,57088,57089,2512,5457,9999999000
28545,57090,57091,5054,3907,10000000000
28546,57092,57093,2860,160,10000000000
28547,57094,57095,2860,3743,9999999000
28548,57096,57097,5744,177,10000000000
28549,57098,57099,4100,5299,9999999000
28550,57100,57101,263,4261,9999998000
28551,57102,57103,4836,177,9999999000
28552,57104,57105,33,4683,9999999000
28553,57106,57107,5299,151,10000000000
28554,57108,57109,476,885,10000000000
28555,57110,57111,177,5241,10000000000
28556,57112,57113,1205,4261,10000001000
28557,57114,57115,468,2933,10000000000
28558,57116,57117,5743,4048,9999999000
28559,57118,57119,3729,2771,10000000000
28560,57120,57121,1642,3718,9999999000
28561,57122,57123,265,5703,9999998000
28562,57124,57125,2,3527,10000000000
28563,57126,57127,1660,5703,10000002000
28564,57128,57129,5745,4100,9999999000
28565,57130,57131,5703,3504,10000000000
28566,57132,57133,468,157,9999999000
28567,57134,57135,1437,463,10000000000
28568,57136,57137,1351,4879,10000002000
28569,57138,57139,3115,2590,10000000000
28570,57140,57141,2295,5746,9999999000
28571,57142,57143,4681,1856,10000001000
28572,57144,57145,4598,4845,10000001000
28573,57146,57147,1618,5703,10000000000
28574,57148,57149,1023,5703,9999999000
28575,57150,57151,820,4684,9999999000
28576,57152,57153,5747,3622,10000000000
28577,57154,57155,5747,2995,9999998000
28578,57156,57157,468,5693,9999998000
28579,57158,57159,2995,901,9999999000
28580,57160,57161,5748,3074,9999999000
28581,57162,57163,356,4889,9999999000
28582,57164,57165,5747,276,9999998000
28583,57166,57167,54,5747,9999998000
28584,57168,57169,2624,2590,9999998000
28585,57170,57171,756,3431,10000000000
28586,57172,57173,5747,345,9999998000
28587,57174,57175,5747,1293,9999998000
28588,57176,57177,177,2938,9999997000
28589,57178,57179,5656,2761,9999999000
28590,57180,57181,54,5702,10000001000
28591,57182,57183,5656,1710,9999999000
28592,57184,57185,4036,3996,10000000000
28593,57186,57187,979,4036,9999999000
28594,57188,57189,13,4036,10000000000
28595,57190,57191,3115,5703,10000000000
28596,57192,57193,177,5749,9999998000
28597,57194,57195,476,5115,9999999000
28598,57196,57197,4858,130,10000000000
28599,57198,57199,4858,332,10000001000
28600,57200,57201,4414,4858,9999999000
28601,57202,57203,739,335,10000000000
28602,57204,57205,977,4166,9999999000
28603,57206,57207,194,5703,9999998000
28604,57208,57209,4416,5665,10000000000
28605,57210,57211,698,5665,9999999000
28606,57212,57213,5665,282,9999999000
28607,57214,57215,2761,4889,10000000000
28608,57216,57217,263,4684,10000001000
28609,57218,57219,468,5749,10000000000
28610,57220,57221,3622,5703,10000000000
28611,57222,57223,820,5750,9999999000
28612,57224,57225,4100,3527,9999999000
28613,57226,57227,3315,5122,9999998000
28614,57228,57229,414,5122,10000000000
28615,57230,57231,3164,3074,10000001000
28616,57232,57233,468,5747,9999999000
28617,57234,57235,4486,3164,10000000000
28618,57236,57237,2687,4486,9999998000
28619,57238,57239,5747,326,9999999000
28620,57240,57241,5747,4100,9999999000
28621,57242,57243,4486,2944,9999998000
28622,57244,57245,1205,4486,10000000000
28623,57246,57247,1618,4486,10000001000
28624,57248,57249,2712,2937,9999999000
28625,57250,57251,5747,177,9999998000
28626,57252,57253,5747,77,9999999000
28627,57254,57255,5747,2,9999999000
28628,57256,57257,4225,5751,9999998000
28629,57258,57259,46,58,10000002000
28630,57260,57261,46,1205,10000000000
28631,57262,57263,5752,130,9999999000
28632,57264,57265,46,194,9999999000
28633,57266,57267,468,157,9999998000
28634,57268,57269,468,157,10000000000
28635,57270,57271,5438,4482,10000000000
28636,57272,57273,5753,4572,9999998000
28637,57274,57275,5754,3759,9999999000
28638,57276,57277,54,5755,9999997000
28639,57278,57279,3976,3044,9999999000
28640,57280,57281,87,3976,10000000000
28641,57282,57283,3976,2841,10000001000
28642,57284,57285,3082,3976,10000001000
28643,57286,57287,263,2932,9999999000
28644,57288,57289,2,5756,9999999000
28645,57290,57291,5275,151,9999999000
28646,57292,57293,5275,160,10000002000
28647,57294,57295,4238,2938,9999999000
28648,57296,57297,5275,151,10000000000
28649,57298,57299,5757,2761,10000001000
28650,57300,57301,410,5157,10000000000
28651,57302,57303,1088,3741,10000002000
28652,57304,57305,49,5750,10000000000
28653,57306,57307,5758,5331,10000001000
28654,57308,57309,46,5759,9999999000
28655,57310,57311,4889,194,9999999000
28656,57312,57313,468,2857,9999999000
28657,57314,57315,4667,4572,10000000000
28658,57316,57317,3750,5760,9999999000
28659,57318,57319,4254,5207,9999999000
28660,57320,57321,2,3902,10000001000
28661,57322,57323,5761,2493,10000001000
28662,57324,57325,343,5762,9999997000
28663,57326,57327,354,197,10000000000
28664,57328,57329,343,197,9999999000
28665,57330,57331,1618,5122,10000000000
28666,57332,57333,4470,227,9999997000
28667,57334,57335,177,5703,10000001000
28668,57336,57337,177,2938,9999999000
28669,57338,57339,5763,177,9999999000
28670,57340,57341,5664,5764,9999999000
28671,57342,57343,1151,194,10000001000
28672,57344,57345,1151,151,9999999000
28673,57346,57347,5693,46,10000000000
28674,57348,57349,1151,151,9999999000
28675,57350,57351,5748,4243,9999998000
28676,57352,57353,4254,5755,10000000000
28677,57354,57355,4287,4100,10000000000
28678,57356,57357,77,3902,10000000000
28679,57358,57359,46,5115,9999998000
28680,57360,57361,400,3902,9999998000
28681,57362,57363,4748,5366,9999999000
28682,57364,57365,4287,4254,9999998000
28683,57366,57367,326,5765,9999998000
28684,57368,57369,4100,5182,10000000000
28685,57370,57371,1587,3976,9999999000
28686,57372,57373,5663,2956,10000001000
28687,57374,57375,5342,2010,9999999000
28688,57376,57377,5342,2,10000000000
28689,57378,57379,5664,5764,10000000000
28690,57380,57381,1151,5079,9999999000
28691,57382,57383,5766,5753,9999999000
28692,57384,57385,468,5037,9999998000
28693,57386,57387,5578,4100,9999999000
28694,57388,57389,3115,3902,10000000000
28695,57390,57391,5342,343,9999998000
28696,57392,57393,3224,3074,9999998000
28697,57394,57395,5037,5457,9999999000
28698,57396,57397,5760,151,10000001000
28699,57398,57399,360,2720,10000000000
28700,57400,57401,2295,2720,9999998000
28701,57402,57403,5760,151,10000000000
28702,57404,57405,2520,3115,9999998000
28703,57406,57407,977,2520,10000000000
28704,57408,57409,468,2520,10000000000
28705,57410,57411,2520,3622,10000000000
28706,57412,57413,468,5758,10000000000
28707,57414,57415,5758,326,9999998000
28708,57416,57417,54,5758,10000000000
28709,57418,57419,5758,2937,10000000000
28710,57420,57421,5654,4100,10000001000
28711,57422,57423,2644,4301,10000001000
28712,57424,57425,3682,772,10000000000
28713,57426,57427,1777,772,10000001000
28714,57428,57429,358,772,10000001000
28715,57430,57431,468,5767,9999999000
28716,57432,57433,604,3571,10000000000
28717,57434,57435,1151,3082,9999998000
28718,57436,57437,5763,4278,9999999000
28719,57438,57439,5747,3708,9999999000
28720,57440,57441,3086,5753,9999998000
28721,57442,57443,3553,3074,10000000000
28722,57444,57445,4604,3074,10000000000
28723,57446,57447,5768,2689,10000001000
28724,57448,57449,2038,864,9999999000
28725,57450,57451,5769,4684,9999999000
28726,57452,57453,1856,5755,10000000000
28727,57454,57455,5747,282,9999998000
28728,57456,57457,5300,4594,10000000000
28729,57458,57459,5747,476,10000000000
28730,57460,57461,3488,5770,9999998000
28731,57462,57463,263,4843,9999999000
28732,57464,57465,3074,5616,9999999000
28733,57466,57467,5770,4243,9999999000
28734,57468,57469,5768,77,10000001000
28735,57470,57471,4226,3777,9999999000
28736,57472,57473,2212,2967,9999999000
28737,57474,57475,2212,3789,10000000000
28738,57476,57477,2212,3356,10000001000
28739,57478,57479,2212,130,9999999000
28740,57480,57481,2212,1151,9999999000
28741,57482,57483,5768,219,10000000000
28742,57484,57485,410,371,10000000000
28743,57486,57487,4100,5751,10000000000
28744,57488,57489,5747,46,9999999000
28745,57490,57491,54,5771,9999999000
28746,57492,57493,1777,3753,9999999000
28747,57494,57495,3662,5323,9999998000
28748,57496,57497,1266,4048,9999999000
28749,57498,57499,1266,3939,10000001000
28750,57500,57501,5747,360,9999999000
28751,57502,57503,5747,2761,9999999000
28752,57504,57505,177,3753,10000001000
28753,57506,57507,54,5771,10000001000
28754,57508,57509,1151,177,9999999000
28755,57510,57511,5747,87,9999999000
28756,57512,57513,2,5771,10000001000
28757,57514,57515,5747,4048,10000000000
28758,57516,57517,977,4166,10000000000
